"Stop ID","Stop Name","Latitude","Longitude","2022_Avg_Board","2022_Avg_Alight","2022_Max_Number_of_Days","2023_Avg_Board","2023_Avg_Alight","2023_Max_Number_of_Days","2021_Avg_Board","2021_Avg_Alight","2021_Max_Number_of_Days","2020_Avg_Board","2020_Avg_Alight","2020_Max_Number_of_Days","2019_Avg_Board","2019_Avg_Alight","2019_Max_Number_of_Days","2018_Avg_Board","2018_Avg_Alight","2018_Max_Number_of_Days","2017_Avg_Board","2017_Avg_Alight","2017_Max_Number_of_Days","Nearest_In","routes","Direction","Trans_P","Frequency_AM_Peak","Frquency_Midday","Frequency_PM_Peak","Frequency_Evening","Frequency_Late_Night"
"01340","Ashley Rd & Kempton Pl",35.2334981,-80.8957461,110.5833333,44.75,31,156,70.54545455,31,71.66666667,24.41666667,31,109.75,67.66666667,31,184.0833333,122.9166667,31,245,72.83333333,31,280.9166667,70,31,"KEMPTON & KEMPTON","2, 235, 30","inbound","transfer point",5,4,4,6,1
"01350","Ashley Rd & Meredith Ave",35.2292278,-80.8929041,19.16666667,17.25,31,37.63636364,30.18181818,31,27.58333333,16.5,31,68,35.58333333,31,62.66666667,43.41666667,31,79,37.58333333,31,97.5,27.25,31,"DUBLIN & MEREDITH","2, 235, 30","inbound","transfer point",5,4,4,7,1
"01370","Central Ave & Reddman Rd",35.2049109,-80.7496103,243.0833333,689.25,31,272,774.9090909,31,268.4166667,651,31,358.4166667,892.5833333,31,509.1666667,1603.333333,31,444.5,1492.833333,31,375.8333333,1387,31,"REDDMAN & ALBEMARLE","221, 9","outbound","transfer point",7,8,8,7,1
"01380","Ashley Rd & Greenland Ave",35.2254681,-80.8904656,26.83333333,63.58333333,27,43.63636364,95.27272727,27,5.916666667,30,26,21.16666667,64.91666667,27,69.25,193,27,85.41666667,195.0833333,27,71.16666667,147,27,"GREENLAND & WILKINSON","235","outbound","not a transfer point",1,1,1,2,0
"01460","Baldwin Ave & Kings Dr",35.20722,-80.835358,118.4166667,9,31,132.9090909,9.818181818,31,86.58333333,10,31,90.16666667,9.416666667,31,138.8181818,12.36363636,31,198.1111111,19.66666667,31,111.4166667,9.916666667,31,"ELLISON & KINGS","6","inbound","not a transfer point",3,3,3,3,0
"01550","Barclay Downs Dr & Carnegie Blvd",35.1565206,-80.8367773,13.33333333,72.91666667,27,13.54545455,114.8181818,27,8.666666667,63.33333333,27,28,96.33333333,27,16.5,113.9166667,27,14.16666667,208.75,27,29.91666667,248.5833333,27,"SAYRE & CARNEGIE","30","outbound","not a transfer point",1,2,2,2,0
"01570","Barclay Downs Dr & Runnymede Ln",35.1654273,-80.8360066,3.5,37.41666667,27,5.272727273,35.81818182,27,1.416666667,25.75,27,1.5,18.16666667,27,5.083333333,32.75,27,8.75,116.0833333,27,18.83333333,171.75,27,"RUNNYMEDE & SAGAMORE","30","outbound","not a transfer point",1,2,2,2,0
"01590","Barclay Downs Dr & Inverness Rd",35.1602816,-80.8387298,2.416666667,2.75,27,12.81818182,13.18181818,27,0.285714286,0.571428571,26,0,0,0,0,0,0,0,0,0,0,0,0,"INVERNESS & SAYRE","30","outbound","not a transfer point",1,2,2,2,0
"01600","Barclay Downs Dr & Carnegie Blvd",35.1553913,-80.8361986,3.75,1.416666667,26,5.636363636,0.909090909,27,3.333333333,0.5,27,2.916666667,0.833333333,26,23,2.416666667,27,29.33333333,5.083333333,27,22.83333333,2.25,26,"CARNEGIE & CARNEGIE","57","inbound","not a transfer point",1,1,1,1,0
"01610","Barclay Downs Dr & Carnegie Blvd",35.1535625,-80.8359963,0.916666667,2.75,26,2.272727273,3,27,0.25,3.166666667,27,1.083333333,3.416666667,26,2.583333333,42.75,27,5.583333333,56.33333333,27,2.333333333,47,26,"CARNEGIE & BULFINCH","57","outbound","not a transfer point",1,1,1,1,0
"01630","Bardot Dr & Milan Rd East",35.2868726,-80.8718853,28.83333333,23.66666667,31,34,26.54545455,31,39.33333333,26.5,31,53.41666667,42.16666667,31,85.16666667,82.25,31,98.08333333,110.75,31,95.91666667,120.4166667,31,"MILAN & SHOUP","13","inbound","not a transfer point",2,2,2,2,0
"01650","Bardot Dr & Faggan Way",35.2884758,-80.8703766,12.41666667,15.16666667,31,33.18181818,41.18181818,31,21.33333333,14.25,31,46.5,23.75,31,41.16666667,26.5,31,37.5,32.08333333,31,22.25,26.25,31,"CLENDON & FAGAN","13","inbound","not a transfer point",2,2,2,2,0
"01670","Bardot Dr & Dedmon Dr",35.2893186,-80.869504,10.58333333,4.166666667,31,14.72727273,7.545454545,31,11.58333333,6.75,31,14.66666667,8.083333333,31,40.83333333,28.5,31,37.08333333,15.58333333,31,42.5,24.91666667,31,"FAGAN & DEDMON","13","inbound","not a transfer point",2,2,2,2,0
"01760","Barclay Downs Dr & Ferncliff Rd",35.1647191,-80.8361498,4.333333333,1.75,27,10.18181818,3,27,1.833333333,1.25,27,4.75,0.333333333,27,27.33333333,1.5,27,57.16666667,5.416666667,27,60.66666667,9.75,27,"SAGAMORE & FERNCLIFF","30","inbound","not a transfer point",1,1,1,1,0
"01790","Barclay Downs Dr & Carnegie Blvd",35.1562978,-80.8363581,64.41666667,12.08333333,27,90.09090909,6,27,73,5.666666667,27,70.08333333,9.083333333,27,90.16666667,14.16666667,27,167.1666667,28.25,27,216.5,46.33333333,27,"SAYRE & CARNEGIE","30","inbound","not a transfer point",2,1,1,1,0
"01800","Barclay Downs Dr & Bulfinch Rd",35.1523443,-80.836461,14.33333333,3.083333333,26,39.36363636,3,27,14.08333333,1.5,27,19.25,1.083333333,26,23.41666667,4.166666667,27,27.33333333,2.833333333,27,23.58333333,2.666666667,26,"CARNEGIE & BULFINCH","57","inbound","not a transfer point",1,1,1,1,0
"01990","Barrington Dr & Somersworth Dr",35.2569631,-80.7520276,71.25,24,31,51.63636364,27.27272727,31,52.16666667,26.08333333,31,99.58333333,43.91666667,31,91.83333333,33.5,31,146.4166667,83.41666667,31,270.4166667,137.6666667,31,"COVECREEK & SOMERSWORTH","23, 29","not applicable","not a transfer point",2,2,2,0,0
"02010","Barrington Dr & Lyndeboro Dr",35.255046,-80.7503184,2.833333333,0.583333333,31,2.909090909,4.090909091,31,5.833333333,1.083333333,31,6.916666667,3.25,31,6.5,4,31,13.41666667,3,31,42.83333333,7,27,"LYNDEBORO & CRAFTSBURY","23, 29","not applicable","not a transfer point",2,2,2,0,0
"02011","Barrington Dr & Lyndeboro Dr",35.254959,-80.750162,6.5,4.75,27,4.454545455,8.909090909,27,2.833333333,3.583333333,27,7.583333333,8.75,27,19.25,10.41666667,27,13.6,7.7,27,0,0,0,"LYNDEBORO & CRAFTSBURY","29"," ","not a transfer point",2,2,2,0,0
"02040","Barrington Dr & Craftsbury Dr",35.2536407,-80.7492,0.916666667,0.833333333,31,0.818181818,1.090909091,31,1.416666667,1.083333333,31,3.583333333,2.416666667,31,2.25,2.083333333,31,6.083333333,1.75,31,20.58333333,1.416666667,27,"LYNDEBORO & CRAFTSBURY","23, 29","not applicable","not a transfer point",2,2,2,0,0
"02080","Barrington Dr & The Plaza",35.2514205,-80.7474423,133,119.25,31,175.4545455,158.1818182,31,180.5,102.75,31,237,158.1666667,31,258.25,193.6666667,31,350.0833333,174.6666667,31,861.75,62.58333333,27,"CRAFTSBURY & THE PLAZA","23, 29","not applicable","transfer point",2,2,2,0,0
"02100","Barrington Dr & The Plaza",35.2508193,-80.7470166,32.25,14.16666667,27,24.90909091,18.36363636,27,42,20.41666667,27,34.91666667,28.16666667,27,34.66666667,36.16666667,27,63.25,49.08333333,27,146.1666667,126.75,27,"THE PLAZA & MONTEGO","29","inbound","transfer point",2,2,2,0,0
"02110","Barrington Dr & The Plaza",35.2505706,-80.7466596,71.91666667,95.58333333,27,104.7272727,109,27,36.33333333,93.83333333,27,70.91666667,115,27,142.25,187.5833333,27,122.5,163.6666667,27,22.91666667,138.25,27,"THE PLAZA & MONTEGO","29","outbound","not a transfer point",2,2,2,0,0
"02120","Barrington Dr & Montego Dr",35.2496583,-80.7460636,4.166666667,30.5,27,4.090909091,30.18181818,27,7.166666667,35.5,27,17.58333333,43.58333333,27,11.33333333,44.25,27,13.25,44.83333333,27,6.5,82.25,27,"MONTEGO & WOODY GLEN","29","outbound","not a transfer point",2,2,2,0,0
"02130","Barrington Dr & Montego Dr",35.2494533,-80.746129,24.33333333,6.416666667,27,26.27272727,5.545454545,27,27.75,4.75,27,35.83333333,12.16666667,27,47.08333333,9.25,27,62.25,12.66666667,27,119,16.08333333,27,"MONTEGO & WOODY GLEN","29","inbound","not a transfer point",2,2,2,0,0
"02140","Barrington Dr & Rosecran Dr",35.2461026,-80.7451613,15.75,21.5,27,10.45454545,22.27272727,27,12,15.58333333,27,13.66666667,26.5,27,16.83333333,32.91666667,27,10.16666667,18.5,27,27.83333333,22.08333333,27,"ROSECRAN & VIEW WAY","29","outbound","not a transfer point",2,2,2,0,0
"02150","Barrington Dr & Markway Dr",35.2424563,-80.7446646,33.66666667,18.33333333,27,31.45454545,6.272727273,27,17.08333333,2.833333333,27,18.91666667,6.75,27,42.83333333,7.916666667,27,28.83333333,11.5,27,32.75,19.5,27,"BELLE PLAINE & MARKWAY","29","inbound","not a transfer point",2,2,2,0,0
"02170","Barrington Dr & Markway Dr",35.2423268,-80.7444491,3.5,6.333333333,27,5,10.36363636,27,0.916666667,5.666666667,27,6.166666667,4.25,27,9.666666667,11.41666667,27,5.25,10,27,12.41666667,12,27,"MARKWAY & DELIVAU","29","outbound","not a transfer point",2,2,2,0,0
"02180","Barrington Dr & Delivau Dr",35.2401653,-80.7437432,5.416666667,21.33333333,27,10.54545455,30.90909091,27,5.333333333,18.08333333,27,18.08333333,33.25,27,16.91666667,40.5,27,25.75,20.91666667,27,15.83333333,21.91666667,27,"DELIVAU & LANECREST","29","outbound","not a transfer point",2,2,2,0,0
"02190","Barrington Dr & Milton Rd",35.2381891,-80.7430596,35.58333333,19.75,27,91.72727273,34,27,42.75,23,27,69.75,35.25,27,90,61.5,27,86,65.66666667,27,113.3333333,39.58333333,27,"LANECREST & MILTON","29","inbound","not a transfer point",2,2,2,0,0
"02240","Baxter St & Torrence St",35.2092958,-80.8332071,285.9166667,112.4166667,31,280.9090909,131.0909091,31,253.5833333,118.4166667,31,187.8333333,96.25,31,336.6363636,174.7272727,31,303.6666667,144.6666667,31,249.3333333,119.75,31,"TORRENCE & BALDWIN","6","inbound","not a transfer point",3,3,3,3,0
"02270","Bealer Rd & Hovis Rd",35.2694593,-80.8994823,5.333333333,5.916666667,31,1.545454545,1.545454545,31,1.666666667,4.083333333,31,2.083333333,3.583333333,31,3.666666667,7.916666667,31,8.083333333,18.08333333,31,65.08333333,47.83333333,27,"HOVIS & TERMINAL","18","inbound","not a transfer point",2,1,1,1,0
"02280","Bealer Rd & Terminal St",35.2692301,-80.9014143,1,2,31,4.090909091,16.63636364,31,2.25,3,31,3.916666667,16.5,31,6.5,37.58333333,31,98.33333333,83.58333333,31,96.41666667,75.58333333,27,"HOVIS & TERMINAL","18","inbound","not a transfer point",2,1,1,1,0
"02290","Bealer Rd & Exchange St",35.2693228,-80.9047713,3.25,73.41666667,31,3.909090909,55.45454545,31,5,67.83333333,31,5.416666667,57.41666667,31,13.58333333,137.5833333,31,63.25,125.9166667,31,39,90.25,27,"TERMINAL & EXCHANGE","18","inbound","not a transfer point",2,1,1,1,0
"02370","Beatties Ford Rd & 5th St",35.2429238,-80.8584803,1.75,5.333333333,31,1.3,4.3,31,3.833333333,13.75,31,2.916666667,10.33333333,31,123.5,258.75,31,145.3333333,545.9166667,31,119.5833333,559.9166667,31,"ROZZELLES FERRY & DIXON","7","inbound","transfer point",4,4,4,4,1
"02380","Beatties Ford Rd & 5th St",35.2429007,-80.8583934,23.41666667,30.75,31,14.1,28.4,31,23.33333333,24.83333333,31,0.333333333,1.333333333,31,482.4166667,681.5833333,31,1218.25,1504.416667,31,401.5,239.3333333,31,"ROZZELLES FERRY & JOHNSON C SMITH UNIVERSITY","7","outbound","transfer point",4,4,4,4,2
"02390","Beatties Ford Rd & Dixon St",35.2442026,-80.8579606,37.25,88.91666667,31,85.63636364,132.0909091,31,5.666666667,18.5,31,0,0,31,348.0833333,97,31,827.75,287.6666667,31,808,484.9166667,31,"ROZZELLES FERRY & DIXON","7","inbound","not a transfer point",4,4,4,4,1
"02400","Beatties Ford Rd & Dixon St",35.2447385,-80.8575171,134.4166667,167.3333333,31,195.4545455,230,31,27.41666667,30.08333333,31,0.166666667,0.166666667,31,123.3333333,333.6666667,31,377.75,875.6666667,31,189.6666667,511.4166667,31,"DIXON & MILL","7","outbound","not a transfer point",4,4,4,4,2
"02420","Beatties Ford Rd & French St",35.247252,-80.8568083,29.41666667,31.75,31,45.63636364,55.18181818,31,20.33333333,19.91666667,31,0,0,31,25.75,16.25,31,99.33333333,57.75,31,97.58333333,81.66666667,31,"FRENCH & CEMETERY","7","inbound","not a transfer point",4,4,4,4,1
"02430","Beatties Ford Rd & Cemetery St",35.2479436,-80.8565873,94,107.5833333,31,77.45454545,103.4545455,31,62.41666667,79.16666667,31,0,0.833333333,31,84,199.0833333,31,196.1666667,536.5,31,110.0833333,382.4166667,31,"FRENCH & CEMETERY","7","outbound","not a transfer point",4,4,4,4,2
"02440","Beatties Ford Rd & Cemetery St",35.2486081,-80.8566578,128,70.58333333,31,125.7272727,62.90909091,31,84.58333333,47.58333333,31,18,14.75,31,172.4166667,55.83333333,31,342.4166667,110.1666667,31,305.3333333,104,31,"CEMETERY & BEATTIES FORD","7","inbound","not a transfer point",4,4,4,4,1
"02470","Beatties Ford Rd & Sanders Ave",35.2520981,-80.856114,53.25,180,31,56.54545455,221.1818182,31,25.08333333,135.75,31,24.41666667,194.6666667,31,39.91666667,145.9166667,31,85.58333333,365.4166667,31,37.25,230.5833333,31,"SANDERS & OAKLAWN","7","outbound","not a transfer point",4,4,4,4,2
"02480","Beatties Ford Rd & Sanders Ave",35.2522126,-80.8562176,355.4166667,123.3333333,31,523.5454545,147,31,349.6666667,149.9166667,31,587.1666667,278.0833333,31,821.5,292.8333333,31,957.3333333,203.4166667,31,971.25,220.5833333,31,"SANDERS & OAKLAWN","7","inbound","not a transfer point",4,4,4,4,1
"02500","Beatties Ford Rd & Oaklawn Ave",35.2533105,-80.8559805,109.25,464.8333333,31,110.5454545,563,31,137.8333333,543.75,31,240.3333333,683.4166667,31,544,1374.333333,31,273.0833333,1402.5,31,170.5,1229.666667,31,"BOOKER & RENNER","7","outbound","not a transfer point",4,4,4,4,2
"02510","Beatties Ford Rd & Dundeen St",35.2545733,-80.855827,133.8333333,295.6666667,31,154.3636364,300.7272727,31,213.1666667,292.4166667,31,432.4166667,569.9166667,31,729.3333333,1183.083333,31,337.5833333,646.5,31,259.8333333,527.1666667,31,"TATE & DUNDEEN","7","outbound","not a transfer point",4,4,4,4,2
"02530","Beatties Ford Rd & Celia Ave",35.2564291,-80.8557203,445.9166667,137.3333333,31,521.9090909,168.3636364,31,392.25,107.8333333,31,471,195.8333333,31,590.1666667,233.5,31,754.25,202.5833333,31,733.6666667,203.9166667,31,"CELIA & RUSSELL","7","inbound","not a transfer point",4,4,4,4,1
"02540","Beatties Ford Rd & Russell Ave",35.2567498,-80.8556086,122.5,305.4166667,31,154.1818182,389.5454545,31,130.6666667,277.5833333,31,216.5,397.25,31,280.8333333,567.0833333,31,223.25,642.5833333,31,157.1666667,572.8333333,31,"CELIA & RUSSELL","7","outbound","not a transfer point",4,4,4,4,2
"02550","Beatties Ford Rd & Estelle St",35.258231,-80.8555026,57.41666667,34.66666667,31,61.18181818,36.54545455,31,45.08333333,43.33333333,31,74,63.41666667,31,134.3333333,75,31,177.9166667,52.83333333,31,232.9166667,53.08333333,31,"RUSSELL & ST PAUL","7","inbound","not a transfer point",4,4,4,4,1
"02552","Beatties Ford Rd & St Paul St",35.257833,-80.8554,54.25,108.0833333,31,26.27272727,117,31,47.08333333,73.08333333,31,62.41666667,122.25,31,77.83333333,218.4166667,31,37,240.75,31,69,342.25,31,"RUSSELL & ST PAUL","7","outbound","not a transfer point",4,4,4,4,2
"02570","Beatties Ford Rd & St Mark St",35.2601481,-80.8551795,124.3333333,467.5833333,31,155.8181818,525.3636364,31,115.4166667,453.5,31,153.25,641.6666667,31,167.9166667,731.5,31,132.0833333,761.9166667,31,105.9166667,700.4166667,31,"ST MARK & HILDEBRAND","7","outbound","not a transfer point",4,4,4,4,2
"02580","Beatties Ford Rd & Hildebrand St",35.2601676,-80.8552573,537,96.41666667,31,588.7272727,123.9090909,31,507.0833333,86.91666667,31,669.0833333,169.3333333,31,794.1666667,174.4166667,31,970,130.8333333,31,934.0833333,119.4166667,31,"ST MARK & HILDEBRAND","7","inbound","not a transfer point",4,4,4,4,1
"02600","Beatties Ford Rd & LaSalle St",35.2634386,-80.8546908,2672.333333,1134.166667,31,3136.363636,1368.090909,31,2740.583333,1029.583333,31,3566.833333,1396.833333,31,5596.583333,2151.583333,31,6028.666667,1650.083333,31,6022.916667,1489.333333,31,"LASALLE & CATHERINE SIMMONS","7","inbound","transfer point",4,4,4,4,1
"02610","Beatties Ford Rd & LaSalle St",35.2633779,-80.8545398,1105,2859.5,31,1403.454545,3489.545455,31,1022.583333,2719.833333,31,1408.5,3437.083333,31,2217.916667,5534.75,31,1885.583333,6133.25,31,1540.5,5923.833333,31,"LASALLE & CATHERINE SIMMONS","7","outbound","transfer point",4,4,4,4,2
"02630","Beatties Ford Rd & Keller Ave",35.265617,-80.8542513,193.1666667,164.75,31,287.2727273,204.5454545,31,224.5,162.6666667,31,258.5833333,160.5833333,31,502.3333333,252.4166667,31,625.5833333,295.3333333,31,711.9166667,275,31,"KELLER & HOLLY","7","inbound","transfer point",4,4,4,4,1
"02640","Beatties Ford Rd & Holly St",35.2667176,-80.8538688,184.9166667,209.5833333,31,287.6363636,249.9090909,31,51.5,123.5,31,3.25,9.833333333,31,108.4166667,216.5,31,266.4166667,632.5833333,31,276.75,649,31,"KELLER & HOLLY","7","outbound","not a transfer point",4,4,4,4,2
"02660","Beatties Ford Rd & Gilbert St",35.2676946,-80.8539116,238.9166667,528.8333333,31,339.2727273,759.5454545,31,193.25,459.8333333,31,245.0833333,664.6666667,31,445.8333333,1311.583333,31,491.9166667,1375.333333,31,356.5833333,1135.833333,31,"HOLLY & GILBERT","7","outbound","transfer point",4,4,4,4,2
"02670","Beatties Ford Rd & Montana Dr",35.267737,-80.8540611,538.9166667,210.1666667,31,758.7272727,253.8181818,31,477.6666667,191.5833333,31,754.75,280.3333333,31,1287.333333,460.9166667,31,1230.916667,386.8333333,31,1031.916667,332.0833333,31,"HOLLY & GILBERT","7","inbound","transfer point",4,4,4,4,1
"02720","Beatties Ford Rd & B Ave",35.275143,-80.854649,53.33333333,96,31,47.54545455,143.6363636,31,44,103.3333333,31,60.25,121.5,31,89.58333333,221.1666667,31,77.75,261.8333333,31,75.16666667,292.25,31,"A & B","7","outbound","transfer point",4,4,4,4,2
"02730","Beatties Ford Rd & Hoskins Rd",35.2754008,-80.8549641,72,23.91666667,31,113.5454545,27.45454545,31,79,21.33333333,31,76.5,33.08333333,31,106,28.08333333,31,166.1666667,31.16666667,31,174.5,29.66666667,31,"B & LYNCHESTER","7","inbound","transfer point",4,4,4,4,1
"02740","Beatties Ford Rd & Lynchester Pl",35.2769181,-80.8555405,183.5833333,43.16666667,31,231.1818182,38,31,138.5,58.75,31,220.1666667,132.5833333,31,336.1666667,114.5,31,362.3333333,110.25,31,467.3333333,186.4166667,31,"LYNCHESTER & FRIENDSHIP VILLAGE","7","inbound","transfer point",4,4,4,4,1
"02750","Beatties Ford Rd & Lynchester Pl",35.2769026,-80.855344,31.75,215,31,47,258.5454545,31,39.41666667,214.75,31,72.33333333,332.75,31,90.91666667,370.1666667,31,103.9166667,419,31,159.25,456.75,31,"LYNCHESTER & FRIENDSHIP VILLAGE","7","outbound","transfer point",4,4,4,4,2
"02760","Beatties Ford Rd & Fairdale Dr",35.278915,-80.8560013,163.25,37.91666667,31,185,41.72727273,31,220.25,45.66666667,31,261.3333333,61.83333333,31,402.1666667,70.91666667,31,379.8333333,66.08333333,31,441.75,79.25,31,"FRIENDSHIP VILLAGE & MCALLISTER","7","inbound","not a transfer point",4,4,4,4,1
"02770","Beatties Ford Rd & McAllister Dr",35.2809358,-80.856671,292.4166667,59.5,31,425.4545455,70.90909091,31,233,37.16666667,31,277.5833333,56,31,339.25,87.75,31,464.6666667,115.0833333,31,509.4166667,168.6666667,31,"MCALLISTER & GRIERS GROVE","7","inbound","transfer point",4,4,4,4,1
"02771","Beatties Ford Rd & Friendship Village Pl",35.2792711,-80.8559873,40.16666667,194.5833333,31,45.81818182,229.3636364,31,40,208.0833333,31,56.33333333,218,31,58.91666667,396.25,31,77.66666667,446.75,31,95.91666667,460.4166667,31,"FRIENDSHIP VILLAGE & MCALLISTER","7","outbound","transfer point",4,4,4,4,2
"02772","Beatties Ford Rd & McAllister Dr",35.2809436,-80.8565008,54.41666667,191.1666667,31,67.18181818,251.1818182,31,37.25,173.6666667,31,39.91666667,218.8333333,31,80.58333333,271.1666667,31,88.91666667,364.0833333,31,91.16666667,413.1666667,31,"MCALLISTER & GRIERS GROVE","7","outbound","transfer point",4,4,4,4,2
"02780","Beatties Ford Rd & Cindy Ln",35.2826436,-80.8571613,26,272.0833333,31,33.27272727,368.9090909,31,32.75,253.6666667,31,79.5,431.1666667,31,157.5833333,783.5,31,75.83333333,725,31,103.5833333,787.3333333,31,"MCALLISTER & GRIERS GROVE","7","outbound","not a transfer point",4,4,4,4,2
"02790","Beatties Ford Rd & Griers Grove Rd",35.2830796,-80.8575195,583,123.6666667,31,784,161.6363636,31,452.1666667,96.41666667,31,691.5,143,31,1221.75,283.6666667,31,1149,227.8333333,31,1103.916667,267.8333333,31,"GRIERS GROVE & CAPPS HILL MINE","7","inbound","transfer point",4,4,4,4,1
"02800","Beatties Ford Rd @ 3640",35.2840123,-80.8576896,364.5,563.75,31,468.7272727,790.2727273,31,304,458.4166667,31,474.0833333,659.8333333,31,792.9166667,1141.5,31,657.3333333,956.1666667,31,108.1666667,223,31,"GRIERS GROVE & CAPPS HILL MINE","13, 7","outbound","transfer point",6,6,6,6,3
"02810","Beatties Ford Rd @ 3713",35.2858241,-80.8585118,310.25,315.0833333,31,399.0909091,350.0909091,31,247.5833333,254,31,364.8333333,383.9166667,31,777.25,737.75,31,846.5833333,729.0833333,31,368.4166667,251.5833333,31,"GRIERS GROVE & CAPPS HILL MINE","13, 7","inbound","transfer point",6,6,6,6,1
"02820","Beatties Ford Rd @ 3738",35.2858098,-80.8583158,57.83333333,73.41666667,31,74.45454545,80.45454545,31,51.33333333,71.83333333,31,67.83333333,122.9166667,31,184.9166667,293.8333333,31,246.25,402.75,31,174.8333333,252.8333333,31,"GRIERS GROVE & CAPPS HILL MINE","13, 7","outbound","transfer point",6,6,6,6,3
"02830","Beatties Ford Rd @ 3938",35.2889426,-80.8580236,25.41666667,115.6666667,31,29.54545455,176.8181818,31,20.83333333,80.83333333,31,22.25,81.25,31,17.83333333,76.08333333,31,13.16666667,66.91666667,31,9.583333333,48.91666667,31,"CAPPS HILL MINE & SLATER","7","outbound","not a transfer point",4,4,4,4,2
