Stop ID,Stop Name,Latitude,Longitude,2022_Avg_Board,2022_Avg_Alight,2022_Max_Number_of_Days,Year
40003,Nobles Ave & Innovation Dr,35.210161,-80.920359,21.41666667,170.9166667,31,2022
40004,Burnette Av & Triumph Dr,35.209253,-80.919385,16.16666667,59.41666667,27,2022
40005,New Renaissance Way & West Blvd,35.207884,-80.919993,281.25,107.75,31,2022
40006,New Renaissance Way & West Blvd,35.207722,-80.919707,12.16666667,49.33333333,27,2022
40010,Graham St & Cannon Ave,35.2806131,-80.8057263,27.33333333,130.75,31,2022
40015,Graham St & Oneida Rd,35.2820065,-80.8047133,229.25,45.08333333,31,2022
40016,Graham St & Oneida Rd,35.28213,-80.804462,40.5,237.5,31,2022
40020,Graham St & Allen Rd South,35.2837321,-80.8032123,5.25,26,31,2022
40030,Graham St & Allen Rd South,35.2838828,-80.8032306,27.5,5.166666667,31,2022
40040,Graham St & Sugar Creek Rd,35.2912248,-80.7972603,0.3,4.5,31,2022
40060,Sugar Creek Rd & Rumple Rd,35.2943018,-80.7973223,52.5,257.5833333,31,2022
40061,Sugar Creek & Rumple Rd,35.293294,-80.797221,130.6363636,36.81818182,31,2022
40080,Mallard Creek Rd & Mallard Square Ln,35.3022973,-80.7999716,126.8333333,343.5833333,31,2022
40090,Mallard Creek Rd & Sugar Creek Rd,35.3017827,-80.8005352,408.5,120.75,31,2022
40100,Mallard Creek Rd & Avalon Oaks Dr,35.3048131,-80.7977543,36.33333333,124.5833333,31,2022
40110,Mallard Creek Rd & Nevin Rd,35.3045927,-80.7980922,74.75,28.75,31,2022
40120,Mallard Creek Rd & Rockwell Church Rd,35.3068215,-80.7961436,54.33333333,24.66666667,31,2022
40130,Mallard Creek Rd & Mallard Park Dr,35.3070431,-80.7958686,1.416666667,5.666666667,31,2022
40140,Mallard Creek Rd & Mallard Forest Dr,35.3092283,-80.7939641,50.33333333,73.75,31,2022
40150,Mallard Creek Rd & Mallard Forest Dr,35.3088116,-80.7944013,67.91666667,48.25,31,2022
40155,Mallard Creek Rd & Penninger Cir,35.312717,-80.7881515,54.16666667,22.5,31,2022
40156,Mallard Creek Rd & Penninger Cir,35.3125416,-80.7885411,26.83333333,49.33333333,31,2022
40157,Sugar Creek Rd & Maple St,35.2976363,-80.7994101,54.66666667,205.5833333,31,2022
40158,Sugar Creek Rd & Maple St,35.2976424,-80.7994978,233.4166667,62,31,2022
40159,Matthews Township Pkwy & Sam Newell Rd,35.1218166,-80.7161868,14.08333333,57.75,31,2022
40160,Mallard Creek Rd & Baucom Rd,35.3151681,-80.7824652,48.66666667,166.9166667,31,2022
40170,Mallard Creek Rd & Krystle June Blvd,35.3146055,-80.7834908,134.5833333,46.41666667,31,2022
40180,Mallard Creek Rd & WT Harris Blvd,35.3178381,-80.7793731,110.3333333,273.8333333,31,2022
40190,Mallard Creek Rd & Old Mallard Creek Rd,35.3178481,-80.7797,264.1666667,137.4166667,31,2022
40200,Main & Hickory,35.4794525,-80.8569466,13.75,4.5,31,2022
40210,Main & Hickory,35.4795246,-80.8569471,5.416666667,18.25,31,2022
40220,Main St & Railroad St,35.4826116,-80.8582741,233,75.58333333,31,2022
40230,Main St & Railroad St,35.4826036,-80.8581841,47.41666667,204.8333333,31,2022
40240,Main St & Legion St,35.4874381,-80.8584413,2.083333333,4.25,31,2022
40250,Main St & Legion St,35.4873596,-80.8583915,3.083333333,2.5,31,2022
40260,Main St & McCall St,35.4897798,-80.85794,3.166666667,1.333333333,31,2022
40270,Main St & Pecan St,35.4897746,-80.857889,2.25,5,31,2022
40280,Main St & Cornelius St,35.4915588,-80.8575928,17,4.5,31,2022
40290,Main St & Cornelius St,35.491854,-80.8574118,3,26,31,2022
40300,Main St & Catawba Ave,35.4958573,-80.8529346,30.33333333,4.333333333,31,2022
40320,Main St & Concord Rd,35.4987387,-80.8487243,22,8.916666667,31,2022
40330,Main St & Concord Rd,35.49878,-80.848573,13.66666667,23.33333333,31,2022
40340,Main St & Griffith St,35.5010935,-80.8476446,1.666666667,16.58333333,31,2022
40350,Sam Furr Rd & Birkdale Commons Pkwy,35.4434586,-80.8802841,17.66666667,22.66666667,31,2022
40355,Sam Furr Rd & Birkdale Commons Pkwy,35.4432573,-80.8800911,5.833333333,5.416666667,31,2022
40360,Sam Furr Rd & Sedgebrook Ln,35.4437525,-80.8858528,7.833333333,4.833333333,31,2022
40370,Sam Furr Rd & Sedgebrook Ln,35.4439501,-80.8857308,5,5.25,31,2022
40372,Kenton Dr & Waterview Dr,35.447426,-80.891083,27.83333333,11.83333333,31,2022
40373,Kenton Dr & Waterview Dr,35.447608,-80.891316,23.58333333,25.66666667,31,2022
40440,Catawba Ave & Harborside Dr,35.463602,-80.8887559,9.166666667,4.25,31,2022
40450,Catawba Ave & Harborside Dr,35.4654233,-80.888682,6.083333333,4.25,31,2022
40530,Catawba Ave & Torrence Chapel Rd,35.4829368,-80.8787126,33.41666667,30.83333333,31,2022
40590,Jetton St & Park Dr,35.4982693,-80.8568353,18,18.75,31,2022
40630,Hambright Rd & Cimmaron Rd,35.3846135,-80.8824356,27.33333333,13.83333333,31,2022
40631,Hambright Rd & Frontier Rd,35.384706,-80.882886,21.41666667,33.5,31,2022
40681,Sam Furr Rd & Northcross Dr,35.4427051,-80.8733886,13,3.5,23,2022
40682,Sam Furr Rd & Northcross Dr,35.4428105,-80.8733073,3.416666667,22.91666667,23,2022
40687,Catawba Ave & Kings Point Dr,35.4607287,-80.8887195,7.666666667,7.083333333,31,2022
40710,Hambright Rd & Comanche Rd,35.3822873,-80.877859,35.58333333,11.16666667,31,2022
40720,McCoy Rd & Stratton Farm Rd,35.3951386,-80.8745208,9.5,3.583333333,31,2022
40730,McCoy Rd & Stratton Farm Rd,35.3948076,-80.8751046,2.5,10.25,31,2022
40743,Statesville Rd & Shiv Dr,35.416283,-80.856945,4.166666667,20.66666667,31,2022
40745,Statesville Rd & Huntersville Commons Dr,35.4160121,-80.8567185,62.16666667,12.91666667,31,2022
40751,Statesville Rd & Northdowns Ln,35.4312013,-80.8639468,1.916666667,0.583333333,31,2022
40752,Statesville Rd & Northdowns Ln,35.4309508,-80.8637406,0.583333333,3.25,31,2022
40753,Statesville Rd @ Deer Hill Apts,35.4188953,-80.857861,13.58333333,32.91666667,31,2022
40754,Statesville Rd @ Deer Hill Apts,35.4184884,-80.8576358,48.33333333,25.16666667,31,2022
40755,Statesville Rd & Bankside Dr,35.4275589,-80.8621283,1.583333333,6.25,31,2022
40756,Statesville Rd & Bankside Dr,35.4275646,-80.8622,1.75,0.583333333,31,2022
40760,2nd Baxter Xing & Springmaid Ave,35.0287459,-80.9684956,175.8333333,164.6666667,23,2022
40770,Cinema Dr @ Regal Manchester,34.9444553,-80.9774178,153.25,138.4166667,23,2022
40775,White Street Park and Ride,34.927049,-81.026936,274.9166667,221.75,23,2022
40937,Barclay Downs Dr & Bulfinch Rd,35.1517566,-80.8364633,8.5,69.66666667,26,2022
41130,Matthews Township Pkwy & Paces Ave,35.1218326,-80.7132103,104.5,73.66666667,31,2022
41251,Gamble St & Walnut St,35.4986286,-80.8535655,7.25,9.166666667,31,2022
41252,Davidson Gateway Dr & Jetton St,35.4990583,-80.8604678,14,7.666666667,31,2022
41256,Griffith St & Sloan St,35.5027936,-80.852882,9.333333333,0.916666667,23,2022
41257,Griffith & Beatty,35.5029528,-80.8540966,0.25,4.25,23,2022
41258,Main St @ Davidson Town Hall,35.4977309,-80.8495646,59.16666667,5.5,31,2022
41259,Main St & Griffith St,35.5013653,-80.8475736,13,4.583333333,31,2022
41261,Washam Potts & Tryon,35.474933,-80.8552976,1.416666667,0.166666667,31,2022
41262,Washam Potts & Barnette,35.4749633,-80.8552156,0.166666667,1.333333333,31,2022
41263,Washam Potts & Coachman's Trace,35.4706684,-80.8597065,3.75,0.416666667,31,2022
41264,Washam Potts & Coachman's  Trace,35.4706248,-80.8596153,2.166666667,4,31,2022
41265,Statesville Rd & Bailey Rd,35.4574391,-80.8682051,3.166666667,3.833333333,31,2022
41266,Statesville Rd & Bailey Rd,35.4576735,-80.8684356,2.166666667,7.083333333,31,2022
41267,Statesville Rd & Caldwell Commons Cir,35.4510033,-80.8670678,1.916666667,6.166666667,31,2022
41268,Statesville Rd & Caldwell Commons Cir,35.4508016,-80.8669554,4.5,1.25,31,2022
41269,Statesville Rd & Caldwell Creek Dr,35.4458795,-80.8664675,47.41666667,38.16666667,31,2022
41271,Statesville Rd & Northcross Center Ct,35.4458895,-80.8661824,23.16666667,55,31,2022
41292,Old Statesville Rd @ Huntersville Municipal Bldg,35.410122,-80.842701,3.416666667,12.58333333,31,2022
41293,Old Statesville Rd & Mullen St,35.407112,-80.842147,1.583333333,1.833333333,31,2022
41294,Old Statesville Rd & Mullen St,35.408206,-80.842226,3.083333333,2.333333333,31,2022
41295,Old Statesville Rd & Mt Holly Huntersville Rd,35.404591,-80.84111,1.5,1.5,31,2022
41296,Old Statesville Rd & Mt Holly Huntersville Rd,35.405366,-80.841498,0.5,1.416666667,31,2022
41297,Old Statesville Rd @ Monteith Place,35.399339,-80.838574,24.91666667,10.08333333,31,2022
41298,Old Statesville Rd @ Monteith Place,35.399374,-80.838437,7.166666667,20.41666667,31,2022
41420,Gilead Rd & Marguerite Ln,35.4104103,-80.8515411,6.916666667,11,31,2022
41425,Gilead Rd & Commerce Centre Dr,35.4104841,-80.8526105,2.833333333,23.91666667,31,2022
41428,Julian Clark Av & Lindley Dr,35.39817,-80.866798,1.25,1,31,2022
41430,Julian Clark Av & Reese Blvd W,35.397534,-80.8645689,0.75,0.666666667,31,2022
41431,Boren St & Reese Blvd W,35.400818,-80.864367,1.333333333,3.583333333,31,2022
41433,Boren St @ Lowes Foods,35.404372,-80.866139,13.91666667,13.5,31,2022
41434,Boren St & Kincey Av,35.404367,-80.865965,14.41666667,9.5,31,2022
41436,Gilead Rd @ Torrence Village,35.406262,-80.864849,47.25,38.25,31,2022
41438,Gilead Rd @ Huntersville Presbyterian Hospital,35.407685,-80.86108,10.16666667,5.583333333,31,2022
41439,Gilead Rd & Reese Blvd,35.407207,-80.863027,55.66666667,75.83333333,31,2022
41440,Gilead Rd & Hillcrest Dr,35.4106556,-80.8464271,2.833333333,3.166666667,31,2022
41450,Gilead Rd & Hillcrest Dr,35.4107323,-80.8459423,0.083333333,0,31,2022
41460,Eastway Dr & Biscayne Dr,35.2104406,-80.7821893,668.75,744,31,2022
41480,Eastway Dr & Central Ave,35.2144238,-80.780695,316.25,531.3333333,31,2022
41490,Eastway Dr & Central Ave,35.2144806,-80.7809241,538.5,588.0833333,31,2022
41500,Griffith St & Main St,35.5021098,-80.8481681,1.083333333,1.416666667,31,2022
41921,Old Statesville Rd @ Huntersville Municipal Bldg,35.410076,-80.842872,18.08333333,21,31,2022
41959,Main St @ Davidson Town Hall,35.4976878,-80.8495931,2.666666667,36.16666667,31,2022
42135,Providence Rd & Huntington Park Dr,35.1651551,-80.8026725,3.5,0.5,31,2022
42185,Providence Rd & Sardis Ln,35.1377821,-80.7837843,12.08333333,140.4166667,31,2022
42190,Beatties Ford Rd & Hamilton Cir,35.3006311,-80.8554391,6.666666667,66.91666667,31,2022
42245,Providence Rd @ Heatherwood Apts,35.129323,-80.7812541,68.58333333,77.91666667,31,2022
42250,Providence Rd @ 6020,35.1298603,-80.7815028,67.41666667,59.41666667,31,2022
42260,Fairview Rd & Barclay Downs Dr,35.1501683,-80.8350045,174.4166667,12.16666667,31,2022
42280,3rd St & Queens Rd,35.2109763,-80.8279778,38.25,56.33333333,31,2022
42284,Providence Rd & Caswell Rd,35.2088563,-80.8252263,37.75,48.33333333,31,2022
42290,Graham St & Armour Dr,35.2422853,-80.8338532,71.08333333,30.66666667,31,2022
42305,Sharon Amity Rd & Lynnville Ave,35.1919575,-80.7700563,8.083333333,4.666666667,27,2022
42325,Monroe Rd & Mandarin Blvd,35.1901219,-80.7735472,583.6666667,305.0833333,31,2022
42340,Monroe Rd & Summey Ave,35.1903718,-80.7744999,160.6666667,404.25,31,2022
42350,Tryon St & Old Concord Rd,35.2611983,-80.7745873,272.3333333,717.8333333,31,2022
42355,Matthews Park & Ride,35.1343111,-80.7155341,782.8333333,671.0833333,31,2022
42357,Sam Newell Rd & Matthews Commons Dr,35.1325499,-80.7186794,0.583333333,2.166666667,27,2022
42358,Sam Newell Rd & Matthews Commons Dr,35.132026,-80.719134,2.916666667,0,27,2022
42360,Carmel Rd & Crooked Oak Ln,35.1413913,-80.8017008,2.583333333,1.25,23,2022
42375,Crownpoint Executive Dr @ 2331,35.1423263,-80.7239808,2.666666667,6.333333333,31,2022
42500,Trinity Rd & Beatties Ford Rd,35.3201185,-80.8646796,5.333333333,53.16666667,31,2022
42505,Trinity Rd & Beatties Ford Rd,35.3201851,-80.8646573,26.58333333,4.25,31,2022
42510,Trinity Rd @ Cemetery,35.3209956,-80.8626681,16.16666667,101.5,31,2022
42515,Trinity Rd @ 9115,35.3211036,-80.8624985,137.6666667,15.91666667,31,2022
42605,Trinity Rd & Clairemore Pl,35.3250321,-80.8585646,42.16666667,7.333333333,31,2022
42606,Trinity Rd & Evanshire Dr,35.3234014,-80.8584761,34.08333333,115.25,31,2022
42608,Trinity Rd & Feldbank Dr,35.327052,-80.858472,9.25,94.5,31,2022
42615,Trinity Rd & Evanshire Dr,35.322171,-80.8597316,63.66666667,9.5,31,2022
42620,Beatties Ford Rd & Hyde Park Dr,35.3169513,-80.8646253,3.333333333,25.25,31,2022
42625,Beatties Ford Rd & Hyde Park Dr,35.3168401,-80.8647445,25.91666667,4.916666667,31,2022
42630,Beatties Ford Rd @ 5835 (Kids Workshop),35.3139601,-80.864011,0.75,7.75,31,2022
42635,Beatties Ford Rd @ 5901 (Kids Workshop),35.3139725,-80.8640506,14.91666667,4.583333333,31,2022
42640,Beatties Ford Rd & McIntyre Ave,35.3121716,-80.8635625,4.666666667,6.75,31,2022
42645,Beatties Ford Rd & McIntyre Ave,35.3124751,-80.8637166,6,5.666666667,31,2022
42650,Beatties Ford Rd & Pauline Ln,35.3083173,-80.8607858,6.166666667,18.41666667,31,2022
42655,Beatties Ford Rd & Sunset Rd,35.3060769,-80.859251,285.1666667,175.3333333,31,2022
42660,Beatties Ford Rd & Montgomery Gardens Dr,35.3061484,-80.8591112,197.5833333,331.4166667,31,2022
42930,LaSalle St & Beatties Ford Rd,35.2628748,-80.8536526,50.33333333,500.3333333,31,2022
42935,Marvin Rd & Wendover Rd,35.1909181,-80.7986928,11.08333333,12.41666667,31,2022
42950,LaSalle St & Custer St,35.2627471,-80.853224,194.1666667,24.66666667,31,2022
43140,WT Harris Blvd & Albemarle Rd,35.1996271,-80.7261938,237.1666667,206.9166667,31,2022
43150,WT Harris Blvd & Baraway Dr,35.196959,-80.7265117,27.91666667,54.25,31,2022
43160,WT Harris Blvd & Allister Dr,35.1926211,-80.7263253,5.166666667,14.83333333,31,2022
43170,WT Harris Blvd & Greywood Dr,35.1905185,-80.7275595,8.75,27.75,31,2022
43175,WT Harris Blvd & Denning Pl,35.1907463,-80.7273148,30.91666667,11.83333333,31,2022
43180,WT Harris Blvd & Meadowdale Ln,35.1874576,-80.7294863,287.25,198,31,2022
43185,WT Harris Blvd & Meadowdale Ln,35.1876877,-80.7291099,20.91666667,10,31,2022
43330,Sharon Amity Rd & Monroe Rd,35.1887887,-80.7731236,3.833333333,1.75,27,2022
43340,Monroe Rd & Sharon Amity Rd,35.188488,-80.7706256,118.1666667,60.16666667,31,2022
43420,East Blvd & Camden Rd,35.2122346,-80.8581823,1175.333333,361.25,31,2022
43425,West Blvd & Camden Rd,35.212764,-80.8592578,156,1117.083333,31,2022
43435,West Blvd & Tryon St,35.2142301,-80.8624945,184.1666667,300.0833333,31,2022
43525,Wendover Rd & Latrobe Dr,35.1921059,-80.7956716,611.5833333,78.91666667,31,2022
43530,Wendover Rd & Latrobe Dr,35.1922663,-80.7957363,275,303.8333333,31,2022
43720,LaSalle St & Jennings St,35.2615416,-80.8471132,14.75,36.08333333,31,2022
43725,LaSalle St & Augusta St,35.2626629,-80.852128,11.66666667,71.58333333,31,2022
43860,Craighead Rd & Glory St,35.2599425,-80.8020915,94.83333333,34.5,31,2022
43885,Craighead Rd & Tiffany Rose Pl,35.2571108,-80.8020536,20.08333333,7.416666667,31,2022
43887,Craighead Rd & Tryon St,35.255775,-80.801238,41.33333333,90.08333333,31,2022
43888,Craighead Rd & Tryon St,35.255688,-80.80103,80.91666667,49.75,31,2022
43890,Craighead Rd & Tiffany Rose Pl,35.2570976,-80.8020021,48,173.9166667,31,2022
43925,LaSalle St & Beatties Ford Rd,35.2628886,-80.8552963,738.75,488.8333333,31,2022
43945,Marvin Rd & Villa Ct,35.1931091,-80.7998111,64.75,20.75,31,2022
44005,Hoskins Rd & Cricketeer Dr,35.2760616,-80.866527,17.5,16.58333333,31,2022
44010,Hoskins Rd & Maple Grove Dr,35.2755263,-80.8629935,4.916666667,13,31,2022
44020,Tryon St & 11th St,35.2323791,-80.8356628,109.3333333,81.58333333,31,2022
44030,West Blvd & Worthington Ave,35.2162188,-80.8673463,11.33333333,53,31,2022
44035,Beatties Ford Rd & Dundeen St,35.2552895,-80.8558486,426.5833333,177.4166667,31,2022
44045,Trade St & Church St,35.2284761,-80.8446788,84.33333333,213.6666667,31,2022
44059,Lawyers Rd & Lawyers Glen Dr,35.177462,-80.664066,0.333333333,6,21,2022
44060,Lawyers Rd & Truelight Church Rd,35.1780246,-80.6666998,6.083333333,0.083333333,22,2022
44065,Wilkinson Blvd & Mulberry Church Rd,35.2292513,-80.9171809,354.3333333,46.5,31,2022
44080,Wilkinson Blvd & Ashley Rd,35.224218,-80.8914753,1273.166667,401,31,2022
44095,Johnston Rd & Porterfield Rd,35.078701,-80.8456621,0.25,2.416666667,26,2022
44115,Rea Rd & Sundancer Ln,35.0893463,-80.8113404,9.166666667,0.583333333,23,2022
44117,Rea Rd & Five Knolls Dr,35.092918,-80.810514,2.75,0,23,2022
44118,Rea Rd & Five Knolls Dr,35.092863,-80.810745,1.75,2.666666667,23,2022
44120,Westinghouse Blvd & Cordage St,35.1210621,-80.9334221,37.41666667,6.166666667,31,2022
44125,Barrington Dr & Milton Rd,35.2380279,-80.7428871,44.33333333,45.16666667,27,2022
44130,Park Rd & Magnolia Ave,35.2027778,-80.8525193,5.166666667,31.41666667,31,2022
44135,Park Rd & Magnolia Ave,35.2025175,-80.8523984,30.83333333,3,31,2022
44140,Nations Ford Rd & Ramblelake Rd,35.1302108,-80.8921525,16.16666667,51.16666667,31,2022
44145,Nations Ford Rd & Old Hebron Rd,35.1309691,-80.8917891,35,14.25,31,2022
44165,Nations Ford Rd & Arrowood Rd,35.1340738,-80.8918946,166,248.3333333,31,2022
44170,Nations Ford Rd & Arrowood Rd,35.1340068,-80.8917318,137.75,284.4166667,31,2022
44180,Westinghouse Blvd & Granite St,35.1173131,-80.9294486,27.41666667,131.8333333,31,2022
44185,Westinghouse Blvd & Granite St,35.1170753,-80.9293071,40.91666667,22.25,31,2022
44225,Research Dr & David Taylor,35.3313964,-80.7604669,0.166666667,2.5,27,2022
44226,Research Dr & David Taylor,35.320832,-80.760566,34.91666667,2.583333333,27,2022
44231,David Taylor Dr & Governor Hunt Dr,35.32801,-80.761827,34.83333333,2.25,27,2022
44235,David Taylor Dr @ 9711 (Clarke America),35.3261918,-80.7563121,26.41666667,5.166666667,27,2022
44236,David Taylor @ Duke Energy,35.325516,-80.755636,7.833333333,21.25,27,2022
44245,Medical Plaza Dr & WT Harris Blvd,35.3184346,-80.7759073,0.75,9.5,23,2022
44246,Medical Plaza Dr & WT Harris Blvd,35.318705,-80.775942,0.083333333,0.416666667,23,2022
44275,Monroe Crossing Mall,35.0045364,-80.5578694,204.75,124.5833333,22,2022
44280,Union Towne Center,35.0674136,-80.6393153,211.5,220.5,23,2022
44285,Hoskins Rd & Maple Grove Dr,35.2755263,-80.8635401,11.91666667,4.5,31,2022
44290,David Taylor Dr & Andrew Carnegie Blvd,35.3219992,-80.7558784,50.16666667,4.916666667,27,2022
44291,David Taylor Dr & Andrew Carnegie Blvd,35.32208,-80.755763,15.75,54.33333333,27,2022
44302,Ballantyne Commons Pkwy & Ballantyne Medical Pl,35.056106,-80.855451,57.41666667,72.25,26,2022
44305,Ballentyne Corporate Pl & Harney Dr,35.058769,-80.8573916,9.75,6,26,2022
44365,Hoskins Rd & Tuckers Glen Ln,35.2699102,-80.8760895,2.916666667,13.83333333,31,2022
44370,Hoskins Rd & Tuckers Glen Ln,35.2694388,-80.8762936,11.91666667,5.916666667,31,2022
44390,Old Mt Holly Rd & Windy Valley Dr,35.2801123,-80.9018166,104,25.91666667,31,2022
44481,Tuckaseegee Rd & State St,35.239055,-80.875655,97.25,393.5833333,31,2022
44482,Tuckaseegee Rd & Rush Ave,35.241507,-80.876805,43,213.5,31,2022
44483,Tuckaseegee Rd & Clay Ave,35.241375,-80.876885,211.3333333,39.41666667,31,2022
44484,Tuckaseegee Rd & State Ave,35.23846,-80.875558,454.8333333,116.25,31,2022
44545,Ashley Rd @ 2401,35.2310373,-80.894006,9,9.5,31,2022
44570,Greenland Ave & Weyland Ave,35.2262835,-80.889231,237.1666667,80.16666667,31,2022
44590,Airport Dr @ across 5111,35.2119468,-80.9283543,12.75,12.25,31,2022
44605,Greenland Ave & Weyland Ave,35.226318,-80.887761,98.58333333,199.0833333,31,2022
44610,Greenland Ave & Weyland Ave,35.2261975,-80.8871274,98.5,50.75,31,2022
44620,Airport Dr @ 5213,35.2119961,-80.9282831,9,9.833333333,31,2022
44630,Kings Dr & Baxter St,35.2114896,-80.8350153,286,36.58333333,31,2022
44680,Burkland Dr & Bunche Dr,35.1953403,-80.8027493,123.1666667,70.41666667,31,2022
44885,Tryon St @ 8951,35.136489,-80.9377071,574.0833333,143.1666667,31,2022
44895,Tryon St & Sandy Porter Rd,35.13411,-80.9396833,362.75,781.25,31,2022
44905,Tryon St & Bethany Brook Ln,35.1378691,-80.9365503,196,658.4166667,31,2022
45000,Briar Creek Rd & Commonwealth Ave,35.2101523,-80.7941898,7.833333333,22.58333333,31,2022
45010,3rd St & Tryon St,35.226276,-80.8460603,301.5833333,2282.5,23,2022
45011,3rd St & College St,35.2247467,-80.8443655,46.08333333,126.6666667,23,2022
45017,McCullough Station (BusBridge-NB),35.2955196,-80.7436355,0,0,2,2022
45021,Belmont Ave & Seigle Ave,35.2281398,-80.8214501,156.6666667,47.25,31,2022
45025,Commonwealth Ave & Waterman Ave,35.2091963,-80.7937035,15.08333333,13.25,31,2022
45037,Transit Center- Bay P,35.224229,-80.841325,1444.666667,200.5833333,31,2022
45038,Transit Center- Bay Q,35.2242185,-80.8412144,1199.833333,218.5833333,31,2022
45039,Transit Center- Bay O,35.224336,-80.841179,2037.5,221,31,2022
45040,Transit Center- Bay R,35.224289,-80.84108,1368.75,177.5833333,31,2022
45041,Transit Center- Bay N,35.224473,-80.840997,2167.583333,374.25,31,2022
45042,Transit Center- Bay S,35.224405,-80.840905,940.1666667,198.1666667,31,2022
45043,Transit Center- Bay M,35.224605,-80.840801,3798.75,348.8333333,31,2022
45044,Transit Center- Bay T,35.224541,-80.840726,770.4166667,124.3333333,31,2022
45046,Transit Center- Bay U,35.224665,-80.840532,3223,333.5833333,31,2022
45047,Transit Center- Bay G,35.2244951,-80.841232,1130.166667,238,31,2022
